CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18
34685,Mr. Dylan Dyer,1971,PhD,Married,109699,0,0
21344,Mr. Sam Paige,1981,Graduation,Together,15872,1,0
5633,Mrs. Jessica Wilson,1994,Graduation,Married,132541,0,0
14192,Mr. Jacob Gill,1977,Basic,Married,44869,1,1
7733,Mr. Jonathan Peake,1983,Master,Married,10214.7,0,1
31016,Mr. Brandon Nash,1984,Graduation,Married,74814,0,1
5594,Mr. Dominic Ince,1975,Basic,Divorced,36737,1,1
18533,Miss Joanne Churchill,1960,Graduation,Together,36727,1,1
28106,Miss Penelope Lewis,1974,Graduation,Single,100636,0,1
5945,Mr. Piers Allan,1967,Graduation,Widow,89370,0,1
24389,Miss Virginia Mills,1979,Graduation,Single,27088,2,0
28700,Miss Abigail Alsop,1960,graduation,Single,67495,1,1
17861,Mr. Simon Oliver,1962,Graduation,Married,48264,0,1
17819,Miss Sonia Berry,1973,Graduation,Together,82194,0,1
20072,Mr. Richard Gill,1981,Basic,Married,39407,1,0
10370,Mrs. Alexandra Robertson,1979,PhD,Married,51114,1,1
27371,Mr. Ryan May,1962,PhD,Married,54665,1,2
14771,Mr. Frank White,1982,PhD,Married,114056,0,1
28460,Mr. Benjamin Piper,1984,Graduation,Married,46757,1,0
9776,Mr. Eric Reid,1957,PhD,Married,87519,0,1
32807,Mr. Evan Ince,1967,Graduation,Married,106763,0,0
35018,Miss Sonia Vance,1967,Graduation,Together,132660,0,0
22142,Mr. Julian Simpson,1981,Master,Married,57142,1,0
32054,Mr. Eric King,1994,Graduation,Together,35169,1,0
31532,Mr. Blake Gray,1980,Graduation,Divorced,90451,0,1
18290,Mr. David Sutherland,1986,Graduation,Married,25505,1,0
33839,Mr. Stewart Walker,1983,Graduation,Single,73408,1,1
22250,Mr. Christian Hunter,1969,Graduation,Married,58738,0,1
26207,Mr. Jonathan Roberts,1989,PhD,Married,56918,1,0
28502,Mr. Luke Chapman,1965,PhD,Married,101869,0,1
17228,Mr. Eric Vance,1983,Master,Single,38473,1,1
25775,Mr. Trevor Gill,1978,PhD,Married,79448,0,1
26894,Mr. Adam Skinner,1979,PhD,Married,45982,1,1
6347,Miss Diane Rutherford,1974,Graduation,Single,135283,0,0
25862,Mr. Kevin Underwood,1970,Graduation,Together,112660,0,0
10301,Mr. David McDonald,1979,HighSchool,Divorced,83336,0,1
29447,Mr. Trevor Hodges,1979,HighSchool,Together,139962,0,0
23798,Mr. Brian Thomson,1982,HighSchool,Single,45592,1,1
13877,Mr. Jonathan Buckland,1958,Master,Married,60921,1,1
27974,Mr. Lucas Lyman,1976,Master,Married,86911,0,0
31358,Mr. Cameron Walker,1958,Graduation,Together,103255,0,0
23354,Mr. Gavin Walsh,1982,Graduation,Single,69170,1,0
23966,Mr. Tim Lawrence,1974,PhD,Married,89467,0,0
34184,Mr. Isaac Quinn,1967,Master,Together,108223,0,1
31202,Miss Maria Piper,1983,Graduation,Single,106384,0,0
6743,Mr. Kevin MacLeod,1956,PhD,Married,99232,0,0
6407,Miss Heather Anderson,1974,Master,Single,104091,0,1
23741,Mr. David Fraser,1966,Graduation,Married,117900,0,0
10364,Mr. Stewart Alsop,1964,PhD,Married,56919,1,1
28520,Mr. Adrian Graham,1958,PhD,Married,96148,0,0
30719,Mrs. Jasmine Hardacre,1957,PhD,Divorced,74818,0,0
21854,Mr. Joshua Carr,1975,Master,Widow,107732,0,0
28301,Mr. Nicholas Miller,1983,Graduation,Widow,99906,0,1
23204,Mr. Cameron Howard,1990,HighSchool,Together,33447,0,0
23402,Mrs. Jasmine Lyman,1967,Graduation,Divorced,108875,0,0
30470,Mr. Cameron Gibson,1965,Graduation,Married,53610,1,1
14906,Mr. Dylan Lyman,1981,PhD,Divorced,124643,0,0
33956,Miss Theresa Mackenzie,1986,Master,Single,66009,0,0
16523,Mrs. Deirdre Greene,1957,Graduation,Married,115637,0,0
32420,Mr. Jonathan Russell,1990,HighSchool,Single,47548,1,0
15584,Mr. Dylan Hill,1991,Graduation,Married,105565,0,0
6173,Miss Jennifer Ince,1989,Graduation,Together,36332,1,0
25721,Mr. Christopher Davies,1976,Graduation,Divorced,79422,0,1
20900,Miss Jane Mitchell,1974,HighSchool,Together,61586,1,1
14285,Mrs. Stephanie Newman,1959,Graduation,Married,93186,0,0
33038,Mr. Richard Davidson,1973,Graduation,Married,79438,1,1
7088,Mr. Benjamin Murray,1981,Master,Married,80878,1,1
8585,Mr. Matt Lyman,1972,Graduation,Married,79859,1,1
14429,Mr. Benjamin Churchill,1980,HighSchool,Married,28960,1,0
31700,Mr. Adrian Avery,1957,Master,Divorced,45213,0,1
26408,Mr. Simon Peters,1962,Graduation,Widow,113281,0,0
9032,Mr. James Grant,1956,PhD,Divorced,101324,1,1
19109,Miss Anne Ogden,1977,Master,Together,84999,1,1
16805,Mr. Sam James,1959,Master,Married,37212,1,1
16013,Mr. Brandon Lawrence,1972,HighSchool,Married,117957,0,0
5504,Mr. Steven Gibson,1954,PhD,Widow,7174.7,2,1
16313,Mr. Jacob Peters,1984,Graduation,Married,56987,1,1
9407,Mr. Stephen Poole,1961,Graduation,Single,108565,0,0
33578,Mr. Jonathan Springer,1978,Graduation,Married,78097,1,0
16526,Mr. Owen Powell,1958,PhD,Widow,90311,1,1
14924,Mr. Kevin Mackenzie,1982,Graduation,Together,98392,1,1
8783,Mr. Dan Alsop,1961,Master,Together,114140,0,0
16049,Mr. Jason Sharp,1971,Graduation,Single,91284,0,1
26747,Mr. Leonard McDonald,1985,Master,Married,85694,0,1
11276,Mr. James Watson,1979,Graduation,Married,25323,2,0
7238,Mr. Colin MacLeod,1982,Graduation,Married,61838,1,0
30029,Mr. Joshua Ferguson,1970,Graduation,Married,74921,0,1
16472,Miss Yvonne White,1984,Graduation,Together,93569,0,1
8255,Miss Anne Johnston,1969,Graduation,Together,96269,0,1
13619,Mr. Luke Clark,1972,Master,Single,70729,0,1
22571,Mr. Blake Sanderson,1949,PhD,Widow,98212,0,0
27032,Mr. Stephen Hunter,1998,HighSchool,Married,26613,1,0
11045,Miss Anne Gill,1975,PhD,Together,56022,1,0
34559,Miss Kylie Thomson,1998,Graduation,Together,13128.3,0,0
21404,Mr. Dan Turner,1991,PhD,Married,55991,1,0
22913,Mr. Neil Sanderson,1969,Master,Married,105002,0,1
34385,Mr. Benjamin Alsop,1956,Graduation,Married,106763,0,0
25157,Mr. Joshua Simpson,1995,HighSchool,Divorced,89555,0,0
22172,Mr. Gordon Mills,1959,Graduation,Divorced,129233,0,2
22796,Mr. Richard Mackenzie,1967,PhD,Married,86314,0,1
17273,Mr. Jason Oliver,1971,Master,Divorced,48007,1,1
34295,Mr. Jack Jones,1991,HighSchool,Married,131372,0,0
31175,Mr. Oliver Hudson,1980,Graduation,Married,47287,1,2
27452,Mr. Isaac Wallace,1980,Master,Married,82210,0,2
25946,Mr. William Peake,1975,HighSchool,Together,76081,1,1
19142,Mr. Anthony Kerr,1966,Graduation,Married,111038,0,0
8459,Mr. Julian Stewart,1973,PhD,Married,100988,0,0
13199,Mr. Dan Wilson,1995,Graduation,Single,32484,0,0
18839,Miss Ava Pullman,1954,Graduation,Together,62632,0,0
26909,Mr. Cameron Henderson,1965,Basic,Married,24252,1,1
7532,Mr. Evan Gibson,1972,PhD,Divorced,84355,0,1
17699,Mr. Brandon Metcalfe,1970,Graduation,Married,102364,0,0
23876,Miss Nicola Lewis,1994,Master,Single,59989,1,0
26774,Miss Anna Buckland,1966,HighSchool,Together,99998,0,1
7034,Miss Ruth Buckland,1988,Graduation,Together,86975,0,0
32288,Mr. Isaac Nolan,1989,HighSchool,Together,95386,1,1
15440,Mr. Ryan Rampling,1958,Master,Widow,105972,0,0
15404,Mr. Gordon White,1974,Graduation,Widow,115603,0,0
11723,Mr. Evan Randall,1957,Master,Divorced,86964,1,1
31979,Mr. John Alsop,1977,Graduation,Married,49883,1,0
11876,Mr. Stephen Hemmings,1967,Master,Married,130709,0,0
12635,Miss Irene Smith,1968,Master,Together,74717,0,2
22400,Mr. Austin Bower,1973,Graduation,Divorced,81597,0,1
27899,Miss Anne Robertson,1950,PhD,Together,110854,0,0
23318,Mr. William Powell,1996,Graduation,Together,39736,1,0
32819,Mr. Luke Hudson,1972,Master,Married,57954,0,1
16799,Mr. Luke Bailey,1979,Graduation,Married,87408,0,1
13172,Miss Sue Baker,1958,PhD,together,123807,1,1
27281,Mr. Trevor Martin,1997,PhD,Married,111378,0,0
14468,Mr. Joe Paterson,1979,HighSchool,Married,120649,0,0
30980,Mr. Luke Hemmings,1985,Graduation,Married,102119,0,1
30092,Mr. Connor Piper,1954,Graduation,Widow,110405,0,0
24677,Mr. Michael Jones,1970,Graduation,Married,89833,0,1
6359,Miss Leah Wallace,1989,HighSchool,Together,78986,0,1
17543,Mr. Stephen Hughes,1984,Graduation,Married,64326,1,0
6767,Mr. Colin Bell,1989,HighSchool,Single,54683,1,1
24356,Mr. James Martin,2002,Graduation,Single,102783,0,0
27485,Mr. Cameron Black,1982,HighSchool,Single,76941,1,1
23432,Mrs. Melanie Hughes,1974,Graduation,Married,112488,0,1
26915,Miss Audrey Arnold,1961,Graduation,Together,60924,1,1
33917,Mr. Thomas Smith,1965,HighSchool,Divorced,81039,0,1
19550,Mr. Piers Gibson,1959,Master,Married,94607,0,1
21410,Mr. Charles Piper,1956,Master,Divorced,110226,0,1
12212,Mr. Sean Greene,1957,Graduation,together,109006,0,0
33902,Miss Claire Slater,2001,Basic,Single,38183,1,0
18170,Mr. Piers May,1988,Basic,Single,44501,1,0
32333,Miss Michelle Hart,1963,PhD,Single,87797,0,0
5621,Mr. Alexander Wright,1994,Basic,Together,34487,1,0
16214,Mrs. Emma Butler,1960,Graduation,Married,104205,0,1
33767,Miss Diana Churchill,1985,Graduation,Together,98027,0,1
10844,Mr. Christopher Robertson,1969,Graduation,Married,64234,1,1
16940,Miss Ella Bower,1982,HighSchool,Together,97447,0,0
16538,Mr. Neil Glover,1987,HighSchool,Married,58494,1,1
10934,Mr. Nathan Skinner,1988,PhD,Together,108435,1,0
14411,Mr. Joe Young,1962,Master,Single,150759,0,1
7472,Mrs. Fiona Arnold,1985,Master,Married,29374,1,0
22160,Mr. Sam Gill,1979,HighSchool,Single,60671,1,0
17801,Mr. Tim Forsyth,1960,Graduation,Married,114209,0,1
22928,Mr. Stewart Kerr,1968,PhD,Single,67752,0,1
26402,Mr. Dylan Fisher,1980,Graduation,Married,107018,0,1
32627,Mr. Dan Mitchell,1987,Graduation,Married,46575,0,0
31505,Mr. Eric Mitchell,1957,Graduation,Married,119764,0,0
16445,Miss Jessica Marshall,1975,Graduation,Together,36913,1,1
24407,Mr. Isaac Stewart,1979,Master,Married,87252,0,1
30452,Miss Felicity Lawrence,1973,Graduation,Together,59107,0,1
34556,Mr. Nicholas Dickens,1982,Graduation,Together,77488,1,1
8261,Mr. Boris Rees,1957,Master,Together,94146,0,1
16508,Mr. Alexander Short,1987,Graduation,Married,45318,1,0
30728,Mr. Neil Gibson,1974,Graduation,Married,96849,0,1
8978,Miss Audrey Oliver,2000,Graduation,Single,127173,0,0
9272,Miss Vanessa Brown,1989,Graduation,Single,125030,0,0
20405,Mr. Stephen Paterson,1967,Master,Married,229052.725,0,1
30203,Mr. Joshua Rutherford,1979,Graduation,Widow,84856,0,0
7553,Mr. Trevor Ferguson,1963,Graduation,Single,108660,0,0
27332,Mr. Christian Kelly,1969,PhD,Divorced,71572,0,1
29990,Mr. Leonard Marshall,1964,Graduation,Married,94150,0,1
24092,Mr. Warren Johnston,1998,HighSchool,Single,118680,0,0
24572,Mr. Sebastian Hart,1990,Master,Together,47750,1,0
27320,Mr. Dylan Miller,1992,Graduation,Married,107709,0,0
6296,Mr. Trevor Graham,1983,Graduation,Married,74308,1,1
21056,Miss Megan Mackay,1967,PhD,Together,59702,1,1
14276,Mr. Lucas Ferguson,1990,Graduation,Single,37096,2,0
14960,Mr. David Morrison,1966,Master,Divorced,84561,0,1
6542,Mr. Gavin Morrison,1965,HighSchool,Divorced,48231,1,2
10523,Mr. Liam Ellison,1973,Graduation,Married,66755,0,1
27809,Mr. Joseph MacLeod,1984,PhD,Married,67989,1,0
9227,Mr. Dominic Randall,1953,Master,Widow,80808,0,0
20093,Mr. Gordon Tucker,1973,Graduation,Married,56766,0,1
34292,Mr. Julian Black,1966,Graduation,Divorced,68942,0,0
32414,Mr. Oliver Cornish,1989,PhD,Married,233789.525,0,0
13100,Miss Andrea North,1986,Graduation,Together,92704,0,0
13598,Mr. Sebastian Paige,1973,PhD,Together,106442,0,0
24992,Mr. Warren Harris,1969,Graduation,Married,95974,0,1
11552,Mr. Christian Buckland,1960,Graduation,Married,72278,0,1
34418,Mr. Sam Mackay,1987,Master,single,69557,2,0
20939,Mr. Phil Mathis,1992,Graduation,Together,50124,1,0
24929,Mr. Lucas McLean,1988,Basic,Single,30301,1,0
23981,Miss Vanessa Dowd,1995,Basic,Single,50519,0,0
29192,Mr. Harry Hodges,1969,Graduation,Married,123788,0,0
32477,Mr. Gavin Langdon,1983,Master,Married,33295,1,0
16736,Mr. Stephen Hardacre,1987,Master,Married,63951,1,0
23231,Miss Elizabeth King,1993,Master,Single,75168,1,0
33155,Mrs. Audrey Pullman,1967,PhD,Married,52277,1,1
17087,Mr. Stewart Hemmings,1962,Graduation,Widow,85551,0,1
19463,Mr. Brandon Ellison,1967,Graduation,Together,56569,0,1
12434,Mrs. Leah Tucker,1951,Graduation,Married,11205,0,0
26255,Mr. Edward MacDonald,1968,Master,Together,44129,0,0
19898,Mr. Nathan Slater,1963,Graduation,Married,120952,0,1
32561,Miss Felicity Scott,1982,Master,Together,43189,0,0
27131,Mr. Piers Bower,1979,HighSchool,Married,11000,1,0
23759,Mr. Max Hamilton,1963,Master,Married,64011,0,1
11300,Miss Tracey Wright,1992,Graduation,Single,29910,1,0
26252,Miss Kylie Dyer,1967,Master,Single,72423,0,1
30977,Mr. Ian Vaughan,1971,Graduation,Married,115361,1,1
8174,Mr. Ryan Vance,1984,Master,Together,77619,1,0
28922,Miss Bernadette Ferguson,1978,HighSchool,Single,42121,0,1
31250,Miss Megan Wright,1964,Graduation,Together,111029,0,1
16631,Mr. Christian Black,1962,HighSchool,Single,72864,0,1
25625,Mr. Eric Ross,1989,HighSchool,Single,50691,1,1
12569,Mr. Gavin Newman,1987,Graduation,Married,32971,1,0
22232,Mr. Richard Rampling,1992,PhD,Together,103188,0,0
10106,Miss Hannah Bower,1981,Graduation,Single,124368,1,0
29534,Mr. Thomas Hodges,1997,Basic,Married,29031,1,0
25199,Miss Amanda Vaughan,1983,Master,Single,105323,0,0
6779,Mr. Stephen Mackenzie,1974,Graduation,Single,232269.325,0,0
11753,Mr. Andrew Thomson,1955,Graduation,Together,12680,0,0
6251,Mr. Jack Thomson,1964,Graduation,Married,87854,0,1
11327,Mr. Joseph Nolan,1987,Graduation,Married,49497,1,1
16034,Miss Joanne Welch,1993,HighSchool,Single,35584,1,0
8672,Mr. Owen Wilkins,1984,Graduation,Single,56545,1,1
6089,Mr. Boris Bell,1985,HighSchool,Married,42353,1,0
8375,Mr. Steven Mackenzie,1956,Graduation,Married,11865,0,0
33362,Mr. Edward Gibson,1973,Graduation,Married,100929,0,1
18545,Mr. Andrew Allan,1983,Graduation,Single,110452,1,0
9641,Mr. William Hunter,1993,Master,Married,27604,1,0
32237,Mr. Christopher Hunter,1968,Graduation,Married,85677,0,0
23951,Mr. Cameron Nolan,1980,Graduation,Married,56797,1,0
17942,Mr. Owen Miller,1970,Graduation,Divorced,99971,0,1
32831,Mr. Joshua Wallace,1986,PhD,Married,121342,0,0
11306,Miss Rachel Peake,1988,Graduation,Together,106411,0,0
29111,Mr. Julian Ogden,1955,PhD,Divorced,28354,1,1
28049,Mr. Julian Coleman,1961,PhD,Married,82242,0,1
23972,Mr. Christian Ball,1970,Graduation,Married,100206,0,0
15845,Mr. Kevin Lee,1970,Master,Married,73182,0,1
31076,Mr. Peter Glover,1969,PhD,Married,59524,1,1
31463,Miss Olivia Gibson,1970,Graduation,Together,90733,1,1
15308,Mr. Dominic Blake,1988,Graduation,Together,47829,2,0
34910,Mr. Thomas Cameron,1988,Master,Single,24425,1,0
32396,Mr. Tim Glover,1981,Graduation,Single,39829,1,0
30383,Miss Sarah Metcalfe,1995,Graduation,Together,62367,0,0
6176,Miss Jane Sutherland,1986,Graduation,Single,67012,1,0
11867,Miss Kylie Cameron,1979,Graduation,Single,65005,1,0
8855,Mr. Jonathan Bower,1987,Graduation,Single,102565,0,0
16217,Mrs. Kylie Peters,1980,PhD,Married,57839,1,0
8552,Mr. Julian Rees,1984,Master,Married,58833,1,0
7757,Mr. Lucas Gill,1983,Graduation,Single,99080,0,1
19394,Mr. Jack McDonald,1997,HighSchool,Married,25714,1,0
14447,Mr. Piers Butler,1986,Graduation,Married,90131,0,1
9386,Mr. Alexander Mills,1969,Graduation,Widow,33010,0,0
11687,Mrs. Chloe Henderson,2001,Graduation,Married,96265,0,0
18398,Miss Ruth Davidson,1974,PhD,Single,56245,0,1
20426,Mr. Tim Knox,1963,HighSchool,Married,63709,0,1
24107,Mr. Ian MacLeod,1970,PhD,Single,113056,0,1
12308,Miss Carolyn Russell,1977,PhD,Single,69602,1,0
33827,Mr. Jacob Wilson,1984,PhD,Divorced,117826,0,0
19760,Mr. Cameron Bond,1975,Graduation,Married,60359,0,1
33257,Mr. Dylan Piper,1994,Basic,Together,45724,2,0
24716,Miss Joanne Peters,1997,Master,Single,103178,0,0
23678,Mr. Keith Metcalfe,1998,Graduation,Married,124992,0,0
34058,Mr. Ryan Turner,1991,Master,Married,49766,2,0
29486,Mr. Jake Parsons,1950,PhD,Married,40966,0,0
24485,Mr. Jacob Murray,1985,Graduation,Married,105432,0,0
8861,Mr. Phil Anderson,1993,PhD,Divorced,100981,0,0
28007,Mr. Kevin Hunter,1974,PhD,Together,104976,0,0
29384,Mrs. Rose Peake,1978,Master,Married,48811,1,0
14414,Mr. Lucas MacDonald,1984,Graduation,Divorced,84728,0,1
11210,Mr. Alan Harris,1969,HighSchool,Married,95830,0,1
30914,Mr. Neil Piper,1968,PhD,Single,97425,0,1
27581,Mr. Matt Walker,1998,Graduation,Married,110744,0,0
20177,Mr. Sam Paige,1973,PhD,Divorced,50185,1,1
26630,Miss Lily Davies,1988,PhD,Single,127185,0,0
10037,Mr. David Bailey,1980,Graduation,Together,48021,1,0
14720,Mr. Dan Fraser,1993,Graduation,Single,59581,2,0
11948,Miss Tracey Brown,1998,Graduation,Together,43299,1,0
5468,Mr. David Welch,1983,Master,Together,56643,0,0
11912,Mr. Gordon Hodges,1962,Basic,Married,20809,0,0
30059,Mr. Andrew Payne,1984,HighSchool,Divorced,95344,0,1
14660,Mr. Kevin Gill,1965,Graduation,Together,135578,0,0
26510,Mr. Boris Rutherford,1966,Master,Married,106053,0,0
10202,Mr. Alexander Thomson,1975,Graduation,Married,232163.525,0,1
17447,Mr. Charles Harris,1987,Graduation,Together,80179,0,1
11543,Mr. Adam Rees,1965,Graduation,Together,52362,0,0
31892,Mr. Robert Hill,1986,Master,Together,53010,1,0
10931,Mr. Connor Pullman,1963,Master,Together,88264,0,0
10250,Mr. William Davies,1973,PhD,Single,31118,1,0
13760,Mr. Steven Thomson,1965,HighSchool,Married,96599,0,1
10286,Mr. Christian Buckland,1986,HighSchool,Together,55942,1,0
8651,Mr. Jake Tucker,1986,Graduation,Married,72508,0,1
32690,Mr. Eric Dowd,1972,HighSchool,Single,90149,0,1
12788,Mr. Tim Harris,1965,Graduation,Married,62080,0,1
12149,Mr. Dominic Mathis,1994,Graduation,Married,116163,0,0
13034,Mr. Frank Kelly,1976,Graduation,Married,128596,0,0
25112,Mr. Joshua Sanderson,1977,Graduation,Together,104637,0,0
12908,Mrs. Kimberly Greene,1983,Basic,Married,32965,1,0
11126,Mr. Michael Arnold,1970,Graduation,Together,228750.025,2,1
19067,Mr. Max Gray,1964,Graduation,Married,126187,0,0
28475,Mr. Dominic Rees,1963,Graduation,Married,65073,0,1
20912,Mrs. Sally Dickens,1978,Graduation,Married,10013.5,1,1
24887,Mr. Edward Sanderson,1987,Master,Married,45377,0,0
10028,Mr. Thomas Greene,1969,Graduation,Single,39712,1,1
24605,Mr. Gordon Mackay,1999,Basic,Together,39121,1,0
7079,Miss Sarah Wilson,1968,Master,Single,138320,0,0
13988,Mr. Simon Davidson,1982,Master,Together,20134,1,0
15329,Mr. Isaac Davies,1985,Graduation,Together,64895,1,1
11009,Mr. Joseph Bell,1982,Master,Married,45473,2,0
32573,Mr. Boris Sanderson,1988,Master,Married,53035,1,0
8750,Mr. Luke Lyman,1966,PhD,Married,50610,1,1
33506,Mr. Dylan Avery,1980,HighSchool,Married,108877,0,0
7940,Mr. Simon McDonald,1988,Master,Together,30886,1,0
31685,Mr. Kevin Blake,1970,Graduation,Married,72473,0,1
14345,Miss Ruth Davies,1988,Graduation,Single,103599,0,0
10433,Miss Maria Jackson,1996,Graduation,Single,50406,1,0
5369,Miss Victoria Wright,1985,Master,Single,63897,1,2
32210,Mr. Ryan Hardacre,1991,Graduation,Single,36679,1,0
26576,Miss Wanda Lambert,1979,PhD,Single,98617,0,1
25589,Mr. Brian Edmunds,1956,Master,Married,108091,0,0
32945,Mr. Luke Nash,1980,PhD,Divorced,36289,1,1
11567,Miss Abigail Gray,1997,Graduation,Together,48431,1,0
34820,Mr. Simon Glover,1961,HighSchool,Single,98799,0,0
31673,Mr. Edward Anderson,1961,Graduation,Married,29955,0,0
30863,Mrs. Sonia Dowd,1966,Master,Divorced,72101,0,2
29237,Mr. Simon Wright,1963,Graduation,Together,99215,0,0
30536,Mr. Kevin Hill,1963,HighSchool,Single,110585,1,1
17516,Mr. James Ball,1987,PhD,Together,47878,1,0
21524,Mr. Luke Davies,1956,HighSchool,Widow,233887.225,0,0
29618,Mr. Joshua Skinner,1959,Graduation,Single,80388,0,2
20036,Mr. Nicholas Morrison,1983,Master,Married,79985,1,0
12467,Mr. Dan Manning,1982,Graduation,Single,81459,1,1
28319,Mrs. Rachel Taylor,1961,Graduation,Divorced,45539,1,1
26453,Mr. Ryan Manning,1992,Basic,Together,27125,1,0
16163,Mr. Dylan Hughes,1976,Graduation,Married,138921,0,0
13688,Mr. Benjamin Underwood,1986,Master,Together,107416,0,0
18521,Mr. Nathan Wilkins,1977,Graduation,Married,108540,1,0
27935,Mr. Austin Terry,1985,HighSchool,Married,73135,1,1
26954,Mr. Joseph Hardacre,1991,Basic,Married,26269,1,0
27380,Mr. Jonathan Paterson,1959,Graduation,Married,126400,0,0
12593,Mr. Austin Walsh,1958,HighSchool,Married,36493,0,0
27650,Mr. Kevin May,1980,PhD,Single,66699,1,1
28544,Miss Maria Sharp,1970,Graduation,Together,108250,0,1
33317,Mr. Dan Henderson,1960,PhD,Widow,77964,0,1
23525,Mr. Gordon Hunter,1961,Master,Divorced,102222,0,1
31631,Mr. Michael Young,1967,PhD,Single,117308,0,0
24614,Mr. Kevin Marshall,1986,Graduation,Married,79517,0,1
34145,Mr. Colin Vance,1952,Master,Divorced,114252,0,0
24848,Mr. Richard Miller,1972,,Single,91147,0,1
20444,Mr. Jack Oliver,1989,Master,Divorced,58871,1,0
31154,Mr. Gavin Clark,1982,PhD,Single,70649,1,0
34496,Miss Maria Metcalfe,1971,PhD,Together,56080,1,1
9062,Mr. Warren Short,1982,Graduation,Married,54203,2,0
33887,Mr. Nathan Lambert,1981,PhD,Together,83439,1,0
21740,Miss Molly Ross,1975,PhD,Together,50576,1,0
5465,Miss Dorothy Slater,1962,Graduation,Together,110106,0,0
28097,Mrs. Ruth Gill,1950,PhD,Married,125206,0,0
14360,Mr. Evan King,1989,HighSchool,Married,79507,0,1
12347,Mrs. Diane Howard,1996,Basic,Married,29800,1,0
25313,Miss Maria Taylor,1975,Graduation,Together,230648.825,0,1
16487,Mr. Nicholas Gray,1980,Graduation,Divorced,109667,1,1
22403,Mr. Joseph Morrison,1957,PhD,Divorced,92676,0,0
30008,Mr. Thomas Davidson,1981,Graduation,Together,80949,0,1
8243,Miss Gabrielle Peters,1995,graduation,Together,117198,0,0
9422,Miss Donna James,1969,HighSchool,Single,63149,1,1
29666,Mr. Benjamin Young,1976,Master,Married,42722,1,0
9374,Miss Lillian Pullman,1967,Graduation,Together,96440,0,1
33344,Mrs. Bella Turner,1956,Master,Married,101135,0,1
33821,Miss Carolyn MacLeod,1984,PhD,Single,106674,0,0
34889,Mr. Jack Fraser,1986,Graduation,Married,109429,0,1
11498,Miss Kylie Dickens,1985,Graduation,Together,43854,1,0
19415,Mr. Alexander Johnston,1970,Graduation,Married,92988,0,1
15470,Mr. Warren Duncan,1966,Master,Married,73204,0,1
